date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:40	1184685/1184685	---M--	200	added ('OK')	image/png	etag:%22619d62aa-1213ad%22	https://www.columbifarms.com/imager/images/Illustrations/10810/Columbi-Farms-rotter-vann_7dac5cc6b6437ed070afe0261a4015b5.png	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/10810/Columbi-Farms-rotter-vann_7dac5cc6b6437ed070afe0261a4015b5.png	(from https://www.columbifarms.com/)
19:10:40	1081460/1081460	---M--	200	added ('OK')	image/png	etag:%22619d500a-108074%22	https://www.columbifarms.com/imager/images/Illustrations/10785/Columbi-Farms-vertikallagring_7dac5cc6b6437ed070afe0261a4015b5.png	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/10785/Columbi-Farms-vertikallagring_7dac5cc6b6437ed070afe0261a4015b5.png	(from https://www.columbifarms.com/)
19:10:41	38363/38363	---M--	200	added ('OK')	image/png	etag:%2261926619-95db%22	https://www.columbifarms.com/imager/images/8154/footer-columbi-farms_616b2c32fb7bb9679ad560fc61635847.png	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/8154/footer-columbi-farms_616b2c32fb7bb9679ad560fc61635847.png	(from https://www.columbifarms.com/)
19:10:41	254286/254286	---MCZ	200	added ('OK')	application/json	etag:W/%226188f7c9-3e14e%22	https://www.columbifarms.com/uploads/lottie-animations/footer_slow.json	D:/NEW/yo/KANAD/www.columbifarms.com/uploads/lottie-animations/footer_slow.json	(from https://www.columbifarms.com/)
19:10:41	207273/207273	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261aa8027-329a9%22	https://www.columbifarms.com/assets/1638563879/bundle.es.js	D:/NEW/yo/KANAD/www.columbifarms.com/assets/1638563879/bundle.es.js	(from https://www.columbifarms.com/)
19:10:42	31680/31680	---M--	200	added ('OK')	application/octet-stream	etag:%2261925fce-7bc0%22	https://www.columbifarms.com/assets/fonts/Ambit-Regular.woff2	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-Regular.woff2	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:42	292919/292919	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261aa8027-47837%22	https://www.columbifarms.com/assets/1638563879/bundle.legacy.js	D:/NEW/yo/KANAD/www.columbifarms.com/assets/1638563879/bundle.legacy.js	(from https://www.columbifarms.com/)
19:10:42	34408/34408	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261925fce-8668%22	https://www.columbifarms.com/assets/fonts/Ambit-Regular.woff	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-Regular.woff	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:42	32436/32436	---M--	200	added ('OK')	application/octet-stream	etag:%2261925fce-7eb4%22	https://www.columbifarms.com/assets/fonts/Ambit-Italic.woff2	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-Italic.woff2	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:42	35180/35180	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261925fce-896c%22	https://www.columbifarms.com/assets/fonts/Ambit-Italic.woff	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-Italic.woff	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:43	32888/32888	---M--	200	added ('OK')	application/octet-stream	etag:%2261925fce-8078%22	https://www.columbifarms.com/assets/fonts/Ambit-Light.woff2	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-Light.woff2	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:43	1231366/1231366	---M--	200	added ('OK')	image/png	etag:%226196643c-12ca06%22	https://www.columbifarms.com/imager/images/9005/Columbi-Farms-oversikt-ext_2a73786203be8056e14db254713fe877.png	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/9005/Columbi-Farms-oversikt-ext_2a73786203be8056e14db254713fe877.png	(from https://www.columbifarms.com/)
19:10:43	35676/35676	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261925fce-8b5c%22	https://www.columbifarms.com/assets/fonts/Ambit-Light.woff	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-Light.woff	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:43	33692/33692	---M--	200	added ('OK')	application/octet-stream	etag:%2261925fce-839c%22	https://www.columbifarms.com/assets/fonts/Ambit-LightItalic.woff2	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-LightItalic.woff2	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:43	36740/36740	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261925fce-8f84%22	https://www.columbifarms.com/assets/fonts/Ambit-LightItalic.woff	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-LightItalic.woff	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:44	34312/34312	---M--	200	added ('OK')	application/octet-stream	etag:%2261925fce-8608%22	https://www.columbifarms.com/assets/fonts/Ambit-Bold.woff2	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-Bold.woff2	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:44	37416/37416	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261925fce-9228%22	https://www.columbifarms.com/assets/fonts/Ambit-Bold.woff	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-Bold.woff	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:44	34600/34600	---M--	200	added ('OK')	application/octet-stream	etag:%2261925fce-8728%22	https://www.columbifarms.com/assets/fonts/Ambit-BoldItalic.woff2	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-BoldItalic.woff2	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:44	37968/37968	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261925fce-9450%22	https://www.columbifarms.com/assets/fonts/Ambit-BoldItalic.woff	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-BoldItalic.woff	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:45	32380/32380	---M--	200	added ('OK')	application/octet-stream	etag:%2261925fce-7e7c%22	https://www.columbifarms.com/assets/fonts/Ambit-Black.woff2	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-Black.woff2	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:45	35116/35116	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261925fce-892c%22	https://www.columbifarms.com/assets/fonts/Ambit-Black.woff	D:/NEW/yo/KANAD/www.columbifarms.com/assets/fonts/Ambit-Black.woff	(from https://www.columbifarms.com/assets/1638564288/bundle.css)
19:10:45	156867/156867	---M--	200	added ('OK')	image/jpeg	etag:%2261a4d5d4-264c3%22	https://www.columbifarms.com/imager/images/Illustrations/10785/Columbi-Farms-vertikallagring_ccc647699d3b878f33fab0fc43e2f880.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/10785/Columbi-Farms-vertikallagring_ccc647699d3b878f33fab0fc43e2f880.jpg	(from https://www.columbifarms.com/research-and-development)
19:10:46	153059/153059	---M--	200	added ('OK')	image/jpeg	etag:%2261a4d5d4-255e3%22	https://www.columbifarms.com/imager/images/Illustrations/10785/Columbi-Farms-vertikallagring_516c7187cb6fd957833153cf71fa6fef.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/10785/Columbi-Farms-vertikallagring_516c7187cb6fd957833153cf71fa6fef.jpg	(from https://www.columbifarms.com/research-and-development)
19:10:46	148902/148902	---M--	200	added ('OK')	image/jpeg	etag:%2261a4d5d4-245a6%22	https://www.columbifarms.com/imager/images/Illustrations/10785/Columbi-Farms-vertikallagring_b9751a5495d73ddd9861716ec757d727.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/10785/Columbi-Farms-vertikallagring_b9751a5495d73ddd9861716ec757d727.jpg	(from https://www.columbifarms.com/research-and-development)
19:10:47	578265/578265	---M--	200	added ('OK')	image/png	etag:%22619f8539-8d2d9%22	https://www.columbifarms.com/imager/images/Illustrations/11499/Columbi-alle-fabrikker-interior-01_2a73786203be8056e14db254713fe877.png	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/11499/Columbi-alle-fabrikker-interior-01_2a73786203be8056e14db254713fe877.png	(from https://www.columbifarms.com/research-and-development)
19:10:47	72452/72452	---M--	200	added ('OK')	image/jpeg	etag:%22619fc003-11b04%22	https://www.columbifarms.com/imager/images/Illustrations/11439/farms-fabrikk-exterior-01_ccc647699d3b878f33fab0fc43e2f880.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/11439/farms-fabrikk-exterior-01_ccc647699d3b878f33fab0fc43e2f880.jpg	(from https://www.columbifarms.com/who-we-are)
19:10:47	71195/71195	---M--	200	added ('OK')	image/jpeg	etag:%22619fc003-1161b%22	https://www.columbifarms.com/imager/images/Illustrations/11439/farms-fabrikk-exterior-01_516c7187cb6fd957833153cf71fa6fef.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/11439/farms-fabrikk-exterior-01_516c7187cb6fd957833153cf71fa6fef.jpg	(from https://www.columbifarms.com/who-we-are)
19:10:47	70003/70003	---M--	200	added ('OK')	image/jpeg	etag:%22619fc003-11173%22	https://www.columbifarms.com/imager/images/Illustrations/11439/farms-fabrikk-exterior-01_b9751a5495d73ddd9861716ec757d727.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/11439/farms-fabrikk-exterior-01_b9751a5495d73ddd9861716ec757d727.jpg	(from https://www.columbifarms.com/who-we-are)
19:10:48	1618286/1618286	---M--	200	added ('OK')	image/png	etag:%22619d5154-18b16e%22	https://www.columbifarms.com/imager/images/Illustrations/10810/Columbi-Farms-rotter-vann_2a73786203be8056e14db254713fe877.png	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/10810/Columbi-Farms-rotter-vann_2a73786203be8056e14db254713fe877.png	(from https://www.columbifarms.com/research-and-development)
19:10:48	34832/34832	---MCZ	200	added ('OK')	text/css	etag:%22abd77169b68f1b61bc7aa0ef6a9c7a1e%22	https://api.mapbox.com/mapbox-gl-js/v1.12.0/mapbox-gl.css	D:/NEW/yo/KANAD/api.mapbox.com/mapbox-gl-js/v1.12.0/mapbox-gl.css	(from https://www.columbifarms.com/contact)
19:10:48	763955/763955	---M--	200	added ('OK')	image/png	etag:%22619d57ba-ba833%22	https://www.columbifarms.com/imager/images/Illustrations/10812/Columbi-Farms-fabrikk_2a73786203be8056e14db254713fe877.png	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/10812/Columbi-Farms-fabrikk_2a73786203be8056e14db254713fe877.png	(from https://www.columbifarms.com/who-we-are)
19:10:48	44340/44340	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2013:40:45%20GMT	https://www.columbifarms.com/profile/ole-andre-nordal	D:/NEW/yo/KANAD/www.columbifarms.com/profile/ole-andre-nordal.html	(from https://www.columbifarms.com/contact)
19:10:49	1484134/1484134	---M--	200	added ('OK')	image/png	etag:%22619d4fa7-16a566%22	https://www.columbifarms.com/imager/images/Illustrations/10785/Columbi-Farms-vertikallagring_2a73786203be8056e14db254713fe877.png	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/10785/Columbi-Farms-vertikallagring_2a73786203be8056e14db254713fe877.png	(from https://www.columbifarms.com/research-and-development)
19:10:49	44661/44661	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2013:40:46%20GMT	https://www.columbifarms.com/profile/siv-lene-gangenes-skar	D:/NEW/yo/KANAD/www.columbifarms.com/profile/siv-lene-gangenes-skar.html	(from https://www.columbifarms.com/contact)
19:10:49	44542/44542	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2013:40:46%20GMT	https://www.columbifarms.com/profile/joran-totland-stangervag	D:/NEW/yo/KANAD/www.columbifarms.com/profile/joran-totland-stangervag.html	(from https://www.columbifarms.com/contact)
19:10:50	44425/44425	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2013:40:46%20GMT	https://www.columbifarms.com/profile/mari-batnes-birkeland	D:/NEW/yo/KANAD/www.columbifarms.com/profile/mari-batnes-birkeland.html	(from https://www.columbifarms.com/contact)
19:10:50	141252/141252	---M--	200	added ('OK')	image/jpeg	etag:%2261a4e33a-227c4%22	https://www.columbifarms.com/imager/images/Stock-images/11399/iStock-618848220_ccc647699d3b878f33fab0fc43e2f880.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Stock-images/11399/iStock-618848220_ccc647699d3b878f33fab0fc43e2f880.jpg	(from https://www.columbifarms.com/sustainability)
19:10:50	134147/134147	---M--	200	added ('OK')	image/jpeg	etag:%2261a4e33a-20c03%22	https://www.columbifarms.com/imager/images/Stock-images/11399/iStock-618848220_516c7187cb6fd957833153cf71fa6fef.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Stock-images/11399/iStock-618848220_516c7187cb6fd957833153cf71fa6fef.jpg	(from https://www.columbifarms.com/sustainability)
19:10:51	128410/128410	---M--	200	added ('OK')	image/jpeg	etag:%2261a4e33a-1f59a%22	https://www.columbifarms.com/imager/images/Stock-images/11399/iStock-618848220_b9751a5495d73ddd9861716ec757d727.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Stock-images/11399/iStock-618848220_b9751a5495d73ddd9861716ec757d727.jpg	(from https://www.columbifarms.com/sustainability)
19:10:51	215852/215852	---M--	200	added ('OK')	image/jpeg	etag:%22619f7924-34b2c%22	https://www.columbifarms.com/imager/images/Stock-images/11399/iStock-618848220_2a73786203be8056e14db254713fe877.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Stock-images/11399/iStock-618848220_2a73786203be8056e14db254713fe877.jpg	(from https://www.columbifarms.com/sustainability)
19:10:52	197374/197374	---M--	200	added ('OK')	image/png	etag:%22619f87a2-302fe%22	https://www.columbifarms.com/imager/images/Illustrations/11526/Columbi-Farms-india-map2-01_2a73786203be8056e14db254713fe877.png	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/11526/Columbi-Farms-india-map2-01_2a73786203be8056e14db254713fe877.png	(from https://www.columbifarms.com/sustainability)
19:10:52	200352/200352	---M--	200	added ('OK')	image/jpeg	etag:%2261a144f2-30ea0%22	https://www.columbifarms.com/imager/images/10748/img_0_ccc647699d3b878f33fab0fc43e2f880.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/10748/img_0_ccc647699d3b878f33fab0fc43e2f880.jpg	(from https://www.columbifarms.com/our-process)
19:10:52	190777/190777	---M--	200	added ('OK')	image/jpeg	etag:%2261a144f3-2e939%22	https://www.columbifarms.com/imager/images/10748/img_0_516c7187cb6fd957833153cf71fa6fef.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/10748/img_0_516c7187cb6fd957833153cf71fa6fef.jpg	(from https://www.columbifarms.com/our-process)
19:10:53	184112/184112	---M--	200	added ('OK')	image/jpeg	etag:%2261a144f3-2cf30%22	https://www.columbifarms.com/imager/images/10748/img_0_b9751a5495d73ddd9861716ec757d727.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/10748/img_0_b9751a5495d73ddd9861716ec757d727.jpg	(from https://www.columbifarms.com/our-process)
19:10:54	524888/524888	---M--	200	added ('OK')	image/png	etag:%22619f7d84-80258%22	https://www.columbifarms.com/imager/images/Illustrations/11439/farms-fabrikk-exterior-01_2a73786203be8056e14db254713fe877.png	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/11439/farms-fabrikk-exterior-01_2a73786203be8056e14db254713fe877.png	(from https://www.columbifarms.com/sustainability)
19:10:54	164110/164110	---M--	200	added ('OK')	image/jpeg	etag:%2261a52137-2810e%22	https://www.columbifarms.com/imager/images/Illustrations/10810/Columbi-Farms-rotter-vann_516c7187cb6fd957833153cf71fa6fef.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/10810/Columbi-Farms-rotter-vann_516c7187cb6fd957833153cf71fa6fef.jpg	(from https://www.columbifarms.com/producing-salad-with-water-emitted-from-salmon-farming)
19:10:54	168670/168670	---M--	200	added ('OK')	image/jpeg	etag:%2261a52137-292de%22	https://www.columbifarms.com/imager/images/Illustrations/10810/Columbi-Farms-rotter-vann_ccc647699d3b878f33fab0fc43e2f880.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/10810/Columbi-Farms-rotter-vann_ccc647699d3b878f33fab0fc43e2f880.jpg	(from https://www.columbifarms.com/producing-salad-with-water-emitted-from-salmon-farming)
19:10:55	237706/237706	---M--	200	added ('OK')	image/jpeg	etag:%2261a51f24-3a08a%22	https://www.columbifarms.com/imager/images/Stock-images/12394/iStock-974978914salad_ccc647699d3b878f33fab0fc43e2f880.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Stock-images/12394/iStock-974978914salad_ccc647699d3b878f33fab0fc43e2f880.jpg	(from https://www.columbifarms.com/columbi-farms-initiates-research-project-to-make-salmon-farming-carbon-neutral)
19:10:55	160358/160358	---M--	200	added ('OK')	image/jpeg	etag:%2261a52137-27266%22	https://www.columbifarms.com/imager/images/Illustrations/10810/Columbi-Farms-rotter-vann_b9751a5495d73ddd9861716ec757d727.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Illustrations/10810/Columbi-Farms-rotter-vann_b9751a5495d73ddd9861716ec757d727.jpg	(from https://www.columbifarms.com/producing-salad-with-water-emitted-from-salmon-farming)
19:10:55	44211/44211	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2013:40:52%20GMT	https://www.columbifarms.com/profile/anders-hagen	D:/NEW/yo/KANAD/www.columbifarms.com/profile/anders-hagen.html	(from https://www.columbifarms.com/columbi-farms-initiates-research-project-to-make-salmon-farming-carbon-neutral)
19:10:56	221917/221917	---M--	200	added ('OK')	image/jpeg	etag:%2261a51f24-362dd%22	https://www.columbifarms.com/imager/images/Stock-images/12394/iStock-974978914salad_516c7187cb6fd957833153cf71fa6fef.jpg	D:/NEW/yo/KANAD/www.columbifarms.com/imager/images/Stock-images/12394/iStock-974978914salad_516c7187cb6fd957833153cf71fa6fef.jpg	(from https://www.columbifarms.com/columbi-farms-initiates-research-project-to-make-salmon-farming-carbon-neutral)
